Pincode,Enrolment_Count,Update_Count
629165,84,2772
629166,89,2850
629167,51,1764
629168,63,2194
629169,32,858
629170,23,733
629171,61,2432
629172,26,1278
629173,78,2145
629174,68,2276
629175,78,2878
629176,33,1415
629177,145,4299
629178,43,1071
629179,15,261
629180,54,1798
629193,62,1934
629201,38,2300
629202,21,1133
629203,30,1409
629204,22,933
629251,89,4702
629252,103,3802
629301,45,2115
629302,53,2093
629304,3,47
629305,7,140
629401,45,2203
629402,36,937
629403,29,692
629501,140,5276
629502,83,2324
629601,49,2310
629602,59,3944
629701,44,1577
629702,112,5320
629703,39,1456
629704,61,2808
629801,40,1331
629802,121,4581
629803,26,591
629804,40,1886
629805,11,200
629806,2,94
629809,37,1592
629810,22,490
629851,75,3214
629852,62,1677
629901,38,1638
630001,201,6604
630002,119,4170
630003,51,1658
630005,13,290
630006,4,84
630101,23,461
630102,7,96
630103,18,603
630104,11,576
630105,16,277
630106,42,1616
630107,36,892
630108,126,6428
630201,27,718
630202,73,1824
630203,36,1241
630204,40,1271
630205,24,1211
630206,32,764
630207,24,710
630208,26,700
630210,42,1142
630211,188,5161
630212,44,979
630301,13,513
630302,276,4219
630303,112,2368
630305,81,2783
630306,22,690
630307,47,1358
630309,86,2577
630311,50,1005
630312,45,875
630313,32,813
630314,27,738
630321,11,158
630405,54,1737
630408,34,696
630410,94,2733
630411,75,1347
630501,60,1761
630502,123,3746
630551,120,4083
630552,38,860
630553,66,1430
630554,44,1739
630555,32,1064
630556,52,1560
630557,54,1066
630558,29,606
630559,44,1494
630561,300,8639
630562,182,4898
630566,27,776
630602,22,777
630606,154,6029
630609,42,1455
630610,99,3133
630611,308,9183
630702,106,4277
630709,64,2072
630710,47,1211
630713,60,1014
631001,60,1607
631002,128,3411
631003,162,5832
631004,61,1127
631005,8,404
631051,123,3123
631052,136,4480
631101,53,1540
631102,193,5318
631151,84,1792
631201,34,961
631202,104,2034
631203,178,7258
631204,58,1715
631205,96,3107
631206,38,1491
631207,93,2392
631208,157,4541
631209,152,5134
631210,113,3387
631211,20,680
631212,35,705
631213,6,343
631301,62,1436
631302,126,2900
631303,79,1867
631304,45,1177
631402,94,3033
631501,382,12979
631502,881,20183
631551,142,3133
631552,78,1435
631553,113,1723
631561,128,2769
631601,109,2936
631603,78,2199
631604,84,2159
631605,125,3258
631606,52,1147
631701,74,1631
631702,94,2895
632001,395,13528
632002,201,7625
632004,68,2586
632006,130,5348
632007,99,4872
632008,46,1292
632009,144,6033
632010,17,794
632011,47,1395
632012,79,3012
632013,61,1960
632014,21,733
632055,27,1057
632057,30,606
632058,23,545
632059,16,897
632101,67,2443
632102,96,3029
632103,106,3088
632104,68,2634
632105,94,2304
632106,51,1414
632107,91,1739
632113,51,1656
632114,33,1378
632201,12,816
632202,113,3491
632203,15,461
632204,57,1662
632209,51,1760
632301,119,5012
632311,84,2623
632312,48,1377
632313,64,2318
632314,42,1519
632315,102,3036
632316,105,3695
632317,138,4467
632318,49,1032
632319,37,1009
632326,37,1153
632401,101,3191
632403,30,791
632404,130,2472
632405,69,1094
632406,20,397
632501,133,3645
632502,53,2433
632503,179,4121
632504,33,698
632505,110,2893
632506,143,3568
632507,86,1774
632508,103,3812
632509,305,4536
632510,89,2017
632511,81,1951
632512,131,3154
632513,174,5708
632514,49,1675
632515,59,1408
632516,26,968
632517,79,2170
632518,57,1211
632519,43,1143
632520,69,1697
632521,65,1478
632531,62,1741
632601,113,4921
632602,352,9594
632603,52,1613
632604,4,54
635001,324,14945
635002,84,3174
635101,57,2696
635102,159,4550
635103,61,3243
635104,136,5515
635105,86,3734
635106,44,1321
635107,292,10537
635108,80,2319
635109,534,22986
635110,105,4593
635111,127,3869
635112,163,7267
635113,184,6247
635114,77,2552
635115,119,5135
635116,216,5605
635117,267,8074
635118,123,4871
635119,69,2337
635120,88,3769
635121,164,6366
635122,145,5032
635123,72,2228
635124,31,835
635126,148,6540
635201,111,2916
635202,279,7607
635203,198,8216
635204,73,3237
635205,200,6382
635206,173,4759
635207,191,5850
635301,188,4727
635302,125,3027
635303,156,4239
635304,127,3194
635305,198,4967
635306,142,3329
635307,294,5176
635601,237,6464
635602,188,5865
635651,203,5195
635652,112,3151
635653,199,5818
635654,89,1822
635655,83,2017
635701,102,2245
635702,87,2099
635703,213,5005
635710,69,1598
635751,443,10366
635752,166,4410
635754,158,4185
635801,158,3169
635802,239,10775
635803,68,2900
635804,59,1954
635805,80,2308
635806,54,1434
635807,38,1054
635808,69,2353
635809,109,3439
635810,572,8181
635811,85,2962
635812,47,566
635813,49,1160
635814,50,2148
635815,40,1281
635851,173,5332
635852,136,3945
635853,74,2235
635854,135,3428
635901,146,3655
636001,151,6473
636002,190,5630
636003,221,8100
636004,129,4128
636005,200,8201
636006,378,11295
636007,123,5660
636008,262,9294
636009,98,4233
636010,342,8010
636011,70,1598
636012,134,3366
636013,35,1163
636014,48,1725
636015,353,8781
636016,129,3781
636017,3,84
636030,73,2287
636101,77,2719
636102,59,2657
636103,62,2566
636104,126,3089
636105,205,6551
636106,83,3382
636107,118,3560
636108,126,4720
636109,122,3981
636110,87,2757
636111,88,3258
636112,149,5840
636113,113,4048
636114,84,2970
636115,179,7019
636116,188,4238
636117,76,1662
636118,47,1202
636119,50,1277
636121,121,3792
636122,217,6765
636138,143,5156
636139,55,1580
636140,37,1050
636141,160,5498
636142,47,745
636201,111,4492
636202,214,5279
636203,105,3656
636204,63,2515
636301,44,1182
636302,182,6042
636303,209,6652
636304,129,3315
636305,139,5499
636306,135,6188
636307,124,5132
636308,76,2781
636309,115,4488
636351,105,4662
636352,73,1680
636354,54,2229
636401,78,2479
636402,41,1526
636403,30,681
636404,94,2161
636406,19,329
636451,169,5267
636452,99,2468
636453,136,3621
636454,51,1147
636455,204,6051
636456,15,729
636457,33,1116
636458,71,1988
636501,230,6682
636502,245,7103
636503,159,3506
636601,97,2193
636602,68,1162
636701,240,7924
636704,192,5783
636705,117,3525
636803,224,5930
636804,112,2495
636805,121,3614
636806,224,4791
636807,281,6185
636808,574,13413
636809,338,8328
636810,558,11672
636811,135,3315
636812,79,1201
636813,238,5706
636902,140,3226
636903,329,8776
636904,65,2336
636905,143,5319
636906,230,5810
637001,165,6208
637002,155,5492
637003,89,3012
637013,129,6292
637014,35,1817
637015,72,2658
637017,64,1831
637018,64,3186
637019,69,2625
637020,103,3253
637021,52,1929
637101,273,11904
637102,99,7008
637103,98,3878
637104,49,2323
637105,62,2918
637107,37,1870
637201,49,1680
637202,59,1610
637203,45,1062
637204,23,780
637205,104,2875
637206,19,953
637207,66,2726
637208,38,2005
637209,223,5956
637210,56,1345
637211,118,2810
637212,73,2130
637213,37,1215
637214,93,2199
637215,54,802
637216,4,41
637301,120,6214
637302,3,316
637303,85,2731
637304,63,2259
637401,83,2877
637402,35,1407
637403,44,2127
637404,79,3290
637405,103,2720
637406,193,4452
637407,63,2049
637408,190,8746
637409,91,2837
637410,46,2363
637411,199,14111
637412,22,1509
637501,137,4766
637502,131,7626
637503,103,6050
637504,80,3776
637505,134,3795
638001,126,6908
638002,211,7872
638003,185,7478
638004,240,10581
638005,133,4048
638006,102,2452
638007,80,2515
638008,290,9620
638009,148,5905
638011,96,3939
638012,61,2189
638051,158,6521
638052,104,5423
638053,5,127
638054,26,1063
638055,38,1110
638056,124,4184
638057,55,2025
638101,125,2719
638102,77,3395
638103,135,6056
638104,148,3919
638105,48,1970
638106,85,3338
638107,87,3550
638108,31,1306
638109,138,4342
638110,46,1255
638111,160,7470
638112,112,3464
638115,117,2337
638116,60,1948
638151,103,2519
638152,42,1242
638153,25,607
638154,40,1283
638181,44,1381
638182,94,2536
638183,383,10043
638301,134,5398
638311,155,4476
638312,106,4005
638313,46,1652
638314,212,6681
638315,153,4842
638316,63,1853
638401,176,7265
638402,152,6147
638451,111,3226
638452,113,3983
638453,92,2952
638454,82,2745
638455,248,7548
638456,42,986
638457,42,1482
638458,113,3083
638459,213,5679
638460,54,1553
638461,96,4717
638462,46,829
638476,151,7000
638501,267,7540
638502,93,2176
638503,88,8903
638504,84,3340
638505,58,1708
638506,86,3971
638656,99,4205
638657,127,4927
638660,69,1815
638661,45,2260
638672,46,1174
638673,65,2897
638701,225,7487
638702,87,3114
638703,22,1008
638706,16,696
638751,67,2767
638752,62,2177
638812,39,1342
639001,106,3686
639002,199,5777
639003,90,2511
639004,176,5125
639005,161,3401
639006,160,5223
639007,12,282
639008,11,134
639101,25,1206
639102,199,2828
639103,210,3397
639104,81,1855
639105,145,2833
639106,4,35
639107,111,2053
639108,67,986
639109,46,843
639110,219,4192
639111,39,1038
639112,17,1199
639113,83,2282
639114,117,2816
639115,43,1505
639116,40,917
639117,79,2134
639118,113,1837
639119,167,2623
639120,290,4563
639136,29,665
639201,73,1513
639202,62,1446
639203,14,670
639205,110,2815
639206,27,930
639207,132,2644
641001,356,17018
641002,63,2708
641003,14,625
641004,167,6518
641005,79,3331
641006,259,12095
641007,126,4795
641008,270,11907
641009,30,1168
641010,176,6755
641011,13,508
641012,43,1816
641013,8,165
641014,88,2619
641015,87,3501
641016,195,5933
641017,115,4457
641018,17,1071
641019,85,2982
641020,102,4607
641021,111,3642
641022,67,2913
641023,144,5762
641024,76,2712
641025,126,6234
641026,116,4959
641027,134,5377
641028,67,3325
641029,86,4064
641030,137,4494
641031,87,3382
641032,116,3991
641033,47,1496
641034,46,1641
641035,232,8519
641036,27,1162
641037,40,2143
641038,43,2197
641039,61,2142
641041,136,5440
641042,65,2742
641043,32,914
641044,32,1211
641045,166,7721
641046,71,2260
641047,47,2417
641048,108,3434
641049,51,1698
641050,29,743
641062,138,4366
641101,90,3772
641103,94,3333
641104,172,6161
641105,146,4653
641107,124,5331
641108,162,4481
641109,121,4009
641110,78,2416
641111,104,3689
641112,5,49
641113,51,1442
641114,22,767
641201,69,4225
641202,36,855
641301,114,6186
641302,116,5124
641305,65,2612
641401,53,2651
641402,320,7101
641407,45,1344
641601,73,2324
641602,294,14654
641603,286,17023
641604,354,14944
641605,219,10163
641606,243,8025
641607,206,8657
641652,196,8927
641653,187,4930
641654,356,10635
641655,90,3436
641658,62,2132
641659,125,4476
641662,104,3223
641663,176,6973
641664,283,11399
641665,92,2845
641666,177,7035
641667,50,1747
641668,77,4386
641669,64,2563
641670,88,1461
641671,84,2282
641687,126,5872
641697,62,1734
642001,120,5039
642002,140,4389
642003,61,3101
642004,74,2768
642005,72,3239
642006,57,2096
642007,51,2132
642101,11,469
642102,27,562
642103,38,2770
642104,71,1780
642105,9,178
642106,2,62
642107,60,1724
642108,13,166
642109,115,3113
642110,84,2247
642111,19,494
642112,101,2658
642113,67,2247
642114,46,1592
642117,12,287
642120,144,3612
642122,50,1302
642123,42,1832
642124,8,108
642125,6,223
642126,202,4911
642127,71,1676
642128,43,1204
642129,62,2036
642130,13,198
642132,32,884
642133,12,319
642134,19,980
642154,164,4614
642201,74,2273
642202,33,1223
642203,130,4114
642204,128,3543
642205,88,3130
642206,20,771
642207,66,2093
643001,101,3589
643002,36,1663
643003,39,1221
643004,58,1985
643005,34,1144
643006,29,1381
643007,25,674
643101,20,978
643102,63,2833
643104,13,725
643105,11,591
643201,7,930
643202,34,1870
643203,14,476
643204,7,207
643205,36,1299
643206,20,746
643207,61,939
643209,39,1003
643211,152,4246
643212,202,6052
643213,20,812
643214,30,900
643215,26,1022
643216,39,1041
643217,139,6984
643218,11,482
643219,25,805
643220,26,807
643221,7,423
643223,21,780
643224,15,344
643225,33,1033
643226,17,699
643228,20,329
643231,27,1207
643232,5,146
643233,31,1004
643236,14,216
643237,11,200
643238,10,195
643239,55,1700
643240,52,1174
643241,40,1274
643242,6,237
643243,8,169
643253,24,742
670001,16,498
670002,32,847
670003,130,2661
670004,28,1148
670005,64,2154
670006,51,1839
670007,48,1442
670008,16,642
670009,88,2998
670010,32,1035
670011,70,2484
670012,25,830
670014,36,1059
670018,22,745
670101,43,1120
670102,78,2156
670103,45,1063
670104,24,636
670105,47,1144
670106,38,840
670107,22,573
670141,115,3157
670142,140,4249
670143,30,1371
670301,101,3136
670302,57,1277
670303,27,890
670304,49,1656
670305,46,1356
670306,72,2798
670307,206,6426
670308,60,1509
670309,46,1306
670325,43,799
670327,11,336
670331,44,1494
670334,28,917
670353,21,579
670358,13,421
670501,45,1696
670502,54,1808
670503,4,161
670504,10,247
670511,98,2992
670521,49,1333
670561,86,2658
670562,60,1201
670563,17,342
670567,4,50
670571,79,3100
670581,71,2454
670582,50,1894
670591,52,1912
670592,96,2797
670593,110,2875
670594,70,2639
670595,60,1500
670601,117,3224
670602,85,2060
670604,72,1808
670611,31,1126
670612,44,1701
670613,51,2299
670621,77,2102
670622,47,2139
670631,105,3248
670632,28,1308
670633,36,1290
670641,39,1123
670642,59,1888
670643,195,4343
670644,56,2456
670645,225,8036
670646,56,2556
670649,26,839
670650,131,2911
670651,19,977
670661,36,1091
670662,72,1654
670663,42,1461
670671,52,1463
670672,94,3376
670673,121,3248
670674,45,1861
670675,46,1451
670676,53,1118
670691,73,2011
670692,133,3993
670693,115,2932
670694,53,1473
670701,57,1528
670702,306,7790
670703,87,2815
670704,93,3118
670705,56,1644
670706,65,2241
670721,76,3116
670731,76,2560
670741,97,2692
671121,100,2824
671122,45,1004
671123,181,4030
671124,192,5620
671310,123,4073
671311,58,1371
671312,97,1745
671313,111,2821
671314,238,7168
671315,58,2699
671316,217,6382
671317,128,3452
671318,66,2221
671319,81,2604
671321,317,7787
671322,148,3845
671323,308,7428
671324,133,2545
671326,16,510
671348,47,902
671351,32,726
671531,219,7066
671532,103,2593
671533,92,2769
671534,2,14
671541,253,6747
671542,104,2241
671543,193,5013
671551,94,2405
671552,82,2493
673001,32,1315
673002,15,358
673003,187,5441
673004,16,535
673005,66,2049
673006,16,671
673007,69,2936
673008,112,5145
673009,10,582
673010,61,2793
673011,38,1286
673012,49,2631
673014,55,1892
673015,76,2417
673016,48,2438
673017,59,1648
673018,24,706
673019,170,6553
673020,13,409
673021,40,1127
673027,65,2510
673028,68,2467
673029,20,949
673032,15,432
673101,8,485
673102,54,1864
673103,54,1818
673104,133,5133
673105,62,3197
673106,53,2274
673121,119,5228
673122,78,2660
673123,27,861
673124,9,266
673301,60,2009
673302,22,604
673303,85,2844
673304,61,1701
673305,53,1240
673306,56,1620
673307,77,3007
673308,46,1801
673309,45,1321
673310,95,2000
673311,41,962
673312,6,98
673313,14,404
673314,82,1763
673315,54,2810
673316,20,682
673317,53,1662
673323,14,415
673328,32,851
673501,44,1160
673502,33,1503
673503,53,1818
673504,93,1915
673505,51,1367
673506,145,5041
673507,151,5785
673508,129,4841
673509,74,1813
673513,58,2627
673517,80,1556
673521,60,2489
673522,47,2550
673523,61,2416
673524,100,4437
673525,130,5275
673526,21,747
673527,36,1685
673528,44,1754
673529,82,2272
673541,90,2611
673542,166,5507
673571,183,6858
673572,263,9123
673573,178,6456
673574,125,4550
673575,67,2935
673576,23,905
673577,106,2921
673579,182,7228
673580,53,1880
673581,34,855
673582,128,3487
673585,152,3602
673586,155,5230
673591,48,2303
673592,161,6097
673593,29,1114
673595,68,1388
673596,62,1173
673601,91,2788
673602,142,6307
673603,47,1995
673604,33,1561
673611,128,4322
673612,124,8255
673613,87,2315
673614,140,5399
673615,8,153
673616,70,2084
673620,143,4292
673631,121,5534
673632,57,2195
673633,111,3858
673634,154,4310
673635,14,447
673636,122,3755
673637,206,4776
673638,475,12452
673639,453,12485
673640,64,1861
673641,295,8443
673642,198,4582
673645,134,4679
673647,35,690
673655,56,1967
673661,112,4149
676101,122,2698
676102,243,6840
676103,140,2787
676104,7,111
676105,39,984
676106,157,3360
676107,31,643
676108,91,1726
676109,77,1991
676121,100,2561
676122,192,5916
676123,364,8989
676301,249,5602
676302,220,6999
676303,148,4761
676304,356,9562
676305,130,4863
676306,334,9569
676307,265,6521
676309,66,1607
676311,131,2847
676312,26,890
676317,173,4314
676319,78,2367
676320,127,3439
676501,143,4439
676502,56,1835
676503,362,8354
676504,138,3183
676505,22,672
676506,111,3100
676507,142,3563
676508,254,5792
676509,133,2963
676510,78,2498
676517,164,3547
676519,191,5365
676521,192,4892
676522,15,621
676523,97,3455
676525,169,4364
676528,147,4663
676541,130,3393
676542,89,2916
676551,319,7715
676552,406,9433
676553,151,4262
676561,94,2093
676562,84,1672
678001,54,2434
678002,17,683
678003,10,568
678004,144,5090
678005,38,1062
678006,50,2098
678007,25,1357
678008,24,909
678009,28,755
678010,4,91
678011,7,222
678012,42,1573
678013,22,692
678014,7,445
678101,40,1688
678102,21,1029
678103,20,560
678104,6,93
678501,54,1469
678502,50,999
678503,37,1673
678504,21,1026
678505,19,814
678506,90,3470
678507,71,2437
678508,86,3987
678510,49,1796
678512,4,194
678531,19,1091
678532,11,516
678533,10,242
678534,54,1743
678541,38,1437
678542,13,147
678543,107,2298
678544,25,822
678545,15,293
678546,19,776
678551,41,1356
678552,25,1219
678553,24,1031
678554,22,812
678555,50,2503
678556,29,711
678557,39,956
678571,50,1615
678572,50,1436
678573,21,1098
678574,25,912
678581,74,3247
678582,189,6993
678583,279,7068
678591,26,1237
678592,76,1798
678593,85,2390
678594,21,718
678595,85,2180
678596,29,938
678597,25,1451
678598,17,854
678601,267,6894
678611,29,687
678612,65,1817
678613,48,1184
678621,35,1595
678622,44,2134
678623,35,1396
678624,12,367
678631,62,2360
678632,20,817
678633,63,1779
678641,37,905
678642,50,1412
678651,32,1349
678671,29,873
678681,34,917
678682,51,1563
678683,54,1901
678684,86,2733
678685,12,432
678686,38,879
678687,63,1579
678688,13,528
678701,52,1864
678702,53,1760
678703,24,895
678704,11,655
678705,24,806
678706,32,1491
678721,23,1212
678722,22,575
678731,32,1489
678732,26,547
678762,55,1770
679101,40,804
679102,42,1172
679103,46,1337
679104,5,342
679105,10,551
679106,14,507
679121,44,1636
679122,75,1836
679301,21,642
679302,44,1292
679303,197,5390
679304,63,2101
679305,78,2293
679306,42,1514
679307,85,2293
679308,73,1627
679309,71,1393
679313,85,2108
679321,229,6329
679322,248,5617
679323,109,2345
679324,177,4801
679325,522,6475
679326,173,3901
679327,142,3379
679328,157,4982
679329,101,3539
679330,132,3802
